open,high,low,close,volume,datetime
99.775,99.8971,99.7114,99.79,73160,1666108500000
99.78,99.89,99.705,99.89,54021,1666108800000
99.8985,100.05,99.77,100.0295,97380,1666109100000
100.025,100.24,100.02,100.23,98701,1666109400000
100.23,100.3067,100.1701,100.24,98233,1666109700000
100.23,100.25,100.08,100.11,71993,1666110000000
100.1012,100.14,100.0,100.09,75633,1666110300000
100.09,100.36,100.04,100.35,80409,1666110600000
100.355,100.6599,100.32,100.61,127050,1666110900000
100.61,100.63,100.49,100.51,69666,1666111200000
100.5,100.5,100.37,100.49,59276,1666111500000
100.48,100.75,100.48,100.72,83234,1666111800000
100.73,100.83,100.67,100.7,142689,1666112100000
100.71,100.76,100.49,100.53,82687,1666112400000
100.53,100.8,100.52,100.7314,69991,1666112700000
100.74,101.11,100.67,101.08,161139,1666113000000
101.09,101.14,101.02,101.11,62588,1666113300000
101.11,101.19,100.99,101.1201,94621,1666113600000
101.12,101.32,101.12,101.29,80816,1666113900000
101.29,101.29,101.085,101.255,71145,1666114200000
101.26,101.27,101.13,101.19,61875,1666114500000
101.195,101.22,100.91,100.91,75709,1666114800000
100.92,100.96,100.825,100.91,68632,1666115100000
100.91,100.96,100.805,100.94,67620,1666115400000
100.93,100.97,100.79,100.82,69731,1666115700000
100.81,100.9,100.73,100.77,46832,1666116000000
100.78,100.82,100.64,100.69,72088,1666116300000
100.7,100.78,100.65,100.65,57748,1666116600000
100.64,100.64,100.493,100.52,76592,1666116900000
100.52,100.63,100.495,100.6,66392,1666117200000
100.6,100.74,100.54,100.73,79413,1666117500000
100.72,100.78,100.68,100.72,56740,1666117800000
100.73,100.75,100.42,100.47,108479,1666118100000
100.48,100.52,100.12,100.15,89552,1666118400000
100.15,100.26,100.01,100.22,112395,1666118700000
100.2308,100.36,100.14,100.35,108856,1666119000000
100.36,100.45,100.27,100.42,98480,1666119300000
100.41,100.435,100.16,100.23,82989,1666119600000
100.22,100.43,100.21,100.39,117480,1666119900000
100.41,100.5958,100.4,100.59,87237,1666120200000
100.58,100.62,100.47,100.535,105090,1666120500000
100.52,100.545,100.41,100.54,106043,1666120800000
100.54,100.54,100.34,100.49,103121,1666121100000
100.48,100.765,100.43,100.75,134541,1666121400000
100.75,100.77,100.595,100.705,121087,1666121700000
100.71,100.86,100.67,100.765,212421,1666122000000
100.765,100.765,100.495,100.55,153341,1666122300000
100.54,100.73,100.495,100.51,274827,1666122600000
100.51,100.93,100.39,100.85,639696,1666122900000
100.8,100.8,100.8,100.8,1247014,1666123200000
100.99,101.0,100.8,100.9,5280,1666123500000
100.91,101.28,100.8,100.8,12190,1666123800000
101.18,101.36,101.18,101.2,3104,1666124100000
101.23,101.23,100.8,101.17,22084,1666124400000
101.18,101.25,101.18,101.25,2649,1666124700000
101.27,101.28,101.27,101.28,200,1666125000000
101.28,101.32,101.28,101.3001,1250,1666125300000
101.32,101.4,101.3,101.38,5701,1666125600000
101.32,101.32,101.32,101.32,150,1666125900000
101.29,101.29,101.25,101.25,363,1666126200000
101.28,101.28,101.27,101.27,500,1666126800000
101.29,101.29,101.29,101.29,100,1666127100000
101.32,101.32,101.32,101.32,1498,1666127400000
101.31,101.31,101.28,101.28,2300,1666128000000
101.24,101.24,101.24,101.24,100,1666128300000
101.16,101.16,101.16,101.16,100,1666129800000
101.16,101.16,101.16,101.16,419,1666130400000
101.11,101.11,101.11,101.11,326,1666131300000
101.11,101.11,101.11,101.11,100,1666131600000
101.03,101.03,101.03,101.03,116,1666131900000
101.05,101.05,101.05,101.05,256,1666133400000
101.15,101.15,101.15,101.15,300,1666133700000
101.06,101.06,101.06,101.06,150,1666134000000
101.14,101.25,101.14,101.25,1734,1666134300000
101.2,101.2,101.19,101.2,1024,1666134900000
101.34,101.34,101.34,101.34,200,1666136100000
101.34,101.34,101.34,101.34,102,1666137000000
101.34,101.34,101.26,101.26,213,1666137300000
100.68,100.7,100.68,100.7,498,1666170300000
100.7,100.7,100.7,100.7,100,1666170600000
100.79,100.8,100.79,100.8,700,1666170900000
100.86,100.86,100.86,100.86,130,1666171800000
100.86,100.86,100.86,100.86,243,1666172400000
100.93,100.93,100.93,100.93,100,1666174500000
101.0,101.0,101.0,101.0,100,1666177200000
101.33,101.35,101.25,101.25,1599,1666177800000
101.1,101.1,101.1,101.1,2000,1666179000000
101.2,101.24,101.2,101.24,558,1666179600000
101.11,101.11,101.1,101.1,755,1666179900000
101.24,101.24,101.13,101.13,325,1666180200000
101.13,101.13,101.13,101.13,2190,1666180500000
101.135,101.135,101.1,101.1,432,1666180800000
101.12,101.12,100.92,100.92,1771,1666181100000
100.85,100.99,100.81,100.87,920,1666181400000
100.87,100.87,100.87,100.87,100,1666181700000
100.91,101.01,100.91,100.98,1200,1666182300000
101.04,101.1,101.04,101.1,500,1666182600000
101.1,101.1,101.1,101.1,175,1666182900000
101.03,101.15,100.95,101.07,2857,1666183200000
101.03,101.0899,101.03,101.03,2420,1666183500000
101.05,101.05,101.0499,101.0499,3100,1666183800000
101.05,101.16,101.05,101.16,809,1666184100000
101.16,101.16,101.01,101.02,300,1666184400000
101.01,101.01,100.8,100.8,3131,1666184700000
100.88,100.89,100.88,100.89,200,1666185000000
100.92,101.07,100.92,100.93,1424,1666185300000
100.92,101.08,100.92,101.08,2145,1666185600000
101.08,101.16,101.01,101.06,3421,1666185900000
101.2,102.7,101.19,102.66,624179,1666186200000
102.67,103.2322,102.5,103.21,718903,1666186500000
103.19,103.32,102.511,102.58,430929,1666186800000
102.58,102.65,101.92,101.97,365812,1666187100000
101.97,102.52,101.9,102.5089,269554,1666187400000
102.5,102.812,102.49,102.62,248624,1666187700000
102.61,102.68,102.37,102.54,388346,1666188000000
102.556,103.03,102.52,102.97,254325,1666188300000
102.9975,103.14,102.64,103.1001,189766,1666188600000
103.11,103.24,102.95,103.1,170724,1666188900000
103.1001,103.45,103.09,103.33,426162,1666189200000
103.34,103.49,103.26,103.4,245771,1666189500000
103.42,103.6,103.05,103.06,272327,1666189800000
103.02,103.41,102.99,103.36,162183,1666190100000
103.35,103.36,103.15,103.2931,127553,1666190400000
103.28,103.445,103.18,103.44,146450,1666190700000
103.43,103.48,103.0699,103.17,229091,1666191000000
103.17,103.266,102.97,103.266,163365,1666191300000
103.26,103.46,103.21,103.3794,96963,1666191600000
103.36,103.53,103.33,103.485,151934,1666191900000
103.49,103.755,103.47,103.71,243206,1666192200000
103.72,103.83,103.62,103.775,162271,1666192500000
103.78,103.84,103.485,103.495,163624,1666192800000
103.487,103.77,103.487,103.715,215016,1666193100000
103.71,103.715,103.51,103.6,143261,1666193400000
103.605,103.71,103.455,103.71,141671,1666193700000
103.7,103.7938,103.62,103.66,97767,1666194000000
103.65,103.84,103.62,103.79,135380,1666194300000
103.79,103.94,103.72,103.93,207813,1666194600000
103.92,103.94,103.59,103.6,205784,1666194900000
103.59,103.64,103.41,103.41,107892,1666195200000
103.42,103.61,103.34,103.5949,114914,1666195500000
103.6,103.67,103.48,103.49,201725,1666195800000
103.48,103.58,103.3986,103.55,84200,1666196100000
103.53,103.68,103.53,103.59,129172,1666196400000
103.585,103.6,103.4401,103.53,88210,1666196700000
103.525,103.66,103.505,103.59,111711,1666197000000
103.58,103.59,103.46,103.48,91875,1666197300000
103.48,103.52,103.175,103.27,159276,1666197600000
103.26,103.27,102.89,102.9456,183124,1666197900000
102.93,103.06,102.915,103.0599,101377,1666198200000
103.06,103.27,103.06,103.22,137164,1666198500000
103.22,103.33,103.0,103.03,145492,1666198800000
103.04,103.28,102.97,103.21,214470,1666199100000
103.21,103.29,103.13,103.14,129612,1666199400000
103.14,103.17,102.995,103.0788,177626,1666199700000
103.08,103.2101,103.0475,103.16,103599,1666200000000
103.1402,103.35,103.14,103.3301,136287,1666200300000
103.325,103.535,103.22,103.4698,112300,1666200600000
103.4516,103.49,103.25,103.44,209146,1666200900000
103.44,103.66,103.4,103.65,146513,1666201200000
103.65,103.84,103.64,103.76,269155,1666201500000
103.76,103.76,103.47,103.63,129447,1666201800000
103.64,103.67,103.5194,103.63,90525,1666202100000
103.64,103.86,103.54,103.75,142589,1666202400000
103.7517,103.85,103.62,103.78,147296,1666202700000
103.78,103.9,103.7417,103.8929,151609,1666203000000
103.89,103.935,103.77,103.79,100949,1666203300000
103.795,103.83,103.705,103.78,76515,1666203600000
103.79,103.82,103.62,103.695,121438,1666203900000
103.69,103.89,103.63,103.82,142536,1666204200000
103.82,103.86,103.74,103.779,97349,1666204500000
103.785,103.845,103.7,103.72,131561,1666204800000
103.72,103.78,103.535,103.55,163248,1666205100000
103.56,103.765,103.485,103.73,169088,1666205400000
103.72,103.73,103.61,103.63,93595,1666205700000
103.63,103.79,103.59,103.63,159135,1666206000000
103.62,103.79,103.59,103.71,158082,1666206300000
103.72,103.84,103.67,103.7624,139342,1666206600000
103.74,103.97,103.71,103.965,226675,1666206900000
103.965,103.99,103.85,103.89,172241,1666207200000
103.895,103.93,103.68,103.79,142753,1666207500000
103.785,103.795,103.63,103.69,204469,1666207800000
103.6801,103.7337,103.49,103.495,280428,1666208100000
103.495,103.67,103.4,103.49,224492,1666208400000
103.49,103.57,103.29,103.48,289497,1666208700000
103.48,103.64,103.42,103.52,443042,1666209000000
103.525,103.84,103.47,103.82,930788,1666209300000
103.79,103.85,103.79,103.85,1724224,1666209600000
103.88,103.89,103.79,103.85,10356,1666209900000
103.82,103.82,103.79,103.79,27486,1666210200000
103.82,103.83,103.82,103.82,3439,1666210500000
103.83,103.83,103.79,103.79,4188,1666210800000
103.82,103.85,103.82,103.85,800,1666211100000
103.91,103.92,103.86,103.92,300,1666211400000
103.9,103.99,103.85,103.85,700,1666211700000
103.9897,103.99,103.9,103.9,980,1666212000000
103.9,103.9,103.9,103.9,100,1666212300000
103.94,103.94,103.94,103.94,100,1666212600000
103.9,103.9,103.9,103.9,100,1666212900000
103.91,103.91,103.9,103.9,1200,1666213200000
103.98,103.99,103.98,103.99,3346,1666213800000
103.99,103.99,103.99,103.99,3442,1666214100000
103.94,104.1,103.94,104.1,10677,1666214700000
104.12,104.12,104.12,104.12,1470,1666215000000
104.01,104.01,104.01,104.01,977,1666215600000
104.0,104.16,104.0,104.16,350,1666216500000
104.15,104.3,104.15,104.3,1972,1666216800000
104.3,104.5,104.01,104.21,6906,1666217100000
104.25,104.25,104.2,104.2,690,1666217400000
104.3,104.3,104.3,104.3,241,1666217700000
104.25,104.31,104.25,104.3,2542,1666218000000
104.36,104.38,104.2,104.2,1280,1666218300000
104.37,104.37,104.2,104.2,400,1666218600000
104.2,104.2,104.2,104.2,231,1666218900000
104.23,104.23,104.2,104.2,1978,1666219500000
104.14,104.14,104.1,104.1,200,1666220100000
104.15,104.15,104.15,104.15,100,1666220400000
104.06,104.29,104.06,104.29,300,1666220700000
104.06,104.06,104.06,104.06,145,1666221000000
104.24,104.29,104.22,104.29,400,1666221300000
104.15,104.15,104.13,104.13,300,1666221600000
104.15,104.26,104.15,104.26,1109,1666221900000
104.22,104.26,104.22,104.26,1144,1666222200000
104.3,104.31,104.2,104.2,462,1666222500000
104.2,104.2,104.2,104.2,100,1666223100000
104.2,104.21,104.15,104.2,2185,1666223400000
104.2,104.32,104.2,104.32,1520,1666223700000
104.49,104.5,104.49,104.5,200,1666253700000
104.3,104.3,104.3,104.3,1100,1666254300000
104.49,104.49,104.49,104.49,102,1666256700000
104.52,104.52,104.52,104.52,323,1666257900000
104.59,104.6,104.59,104.6,2389,1666258500000
104.63,104.63,104.63,104.63,375,1666259400000
104.58,104.6,104.58,104.6,285,1666259700000
104.56,104.56,104.55,104.55,566,1666260000000
104.45,104.45,104.43,104.43,200,1666260300000
104.52,104.61,104.52,104.58,702,1666260600000
104.59,104.65,104.59,104.65,429,1666261800000
104.83,104.83,104.75,104.75,1696,1666263000000
104.75,104.75,104.75,104.75,100,1666263300000
104.59,104.98,104.55,104.97,12250,1666263600000
104.96,104.98,104.88,104.9,3194,1666263900000
104.94,104.94,104.94,104.94,300,1666264200000
104.9,104.98,104.9,104.98,2505,1666264500000
104.77,104.92,104.77,104.92,854,1666264800000
105.0,105.0,105.0,105.0,654,1666265100000
105.0,105.0,104.85,104.85,20797,1666265400000
104.85,104.87,104.83,104.85,2550,1666265700000
104.9,104.91,104.82,104.88,1987,1666266000000
104.85,104.87,104.83,104.87,990,1666266300000
104.84,104.85,104.7,104.85,3786,1666266600000
104.84,104.84,104.68,104.7,2931,1666266900000
104.77,104.85,104.6,104.84,6762,1666267200000
104.77,104.79,104.61,104.61,3777,1666267500000
104.71,104.71,104.67,104.68,3150,1666267800000
104.72,104.72,104.69,104.7,766,1666268100000
104.69,104.75,104.61,104.61,9443,1666268400000
104.65,104.75,104.62,104.75,2722,1666268700000
104.74,104.79,104.63,104.64,3537,1666269000000
104.6,104.61,104.31,104.35,9530,1666269300000
104.38,104.58,104.38,104.45,2254,1666269600000
104.5782,104.5782,104.4,104.4,8985,1666269900000
104.48,104.49,104.3,104.3,8507,1666270200000
104.28,104.29,104.19,104.28,5015,1666270500000
104.17,104.3,104.08,104.2,5816,1666270800000
104.15,104.29,104.11,104.29,1166,1666271100000
104.26,104.37,104.18,104.25,3019,1666271400000
104.34,104.45,104.34,104.45,6358,1666271700000
104.41,104.49,104.31,104.49,3499,1666272000000
104.54,104.55,104.15,104.19,8611,1666272300000
104.32,104.93,104.12,104.68,939036,1666272600000
104.68,104.72,103.94,103.97,277087,1666272900000
103.9766,104.69,103.955,104.6,333686,1666273200000
104.62,104.84,104.2,104.28,211204,1666273500000
104.27,104.48,104.17,104.395,237523,1666273800000
104.41,104.8,104.25,104.26,287561,1666274100000
104.24,104.53,104.2,104.48,194111,1666274400000
104.48,104.59,104.15,104.4,133537,1666274700000
104.4,104.73,104.36,104.49,212790,1666275000000
104.5,104.74,104.38,104.69,139290,1666275300000
104.68,104.845,104.61,104.77,129449,1666275600000
104.75,104.85,104.66,104.834,185008,1666275900000
104.83,104.86,104.635,104.7253,176132,1666276200000
104.74,104.97,104.72,104.9218,198768,1666276500000
104.93,105.0,104.78,104.83,312042,1666276800000
104.8201,104.96,104.75,104.92,177759,1666277100000
104.91,104.92,104.68,104.686,156467,1666277400000
104.68,104.99,104.64,104.98,162863,1666277700000
104.98,105.0,104.9,104.98,379222,1666278000000
104.975,105.0,104.895,104.93,262057,1666278300000
104.93,104.9302,104.76,104.87,139944,1666278600000
104.88,104.89,104.58,104.62,208098,1666278900000
104.63,104.64,104.4302,104.565,152771,1666279200000
104.56,104.57,104.22,104.33,183988,1666279500000
104.35,104.525,104.2925,104.2925,118575,1666279800000
104.3,104.5,104.29,104.485,94244,1666280100000
104.485,104.485,104.32,104.365,146862,1666280400000
104.38,104.395,104.19,104.32,222056,1666280700000
104.32,104.4499,104.295,104.35,102540,1666281000000
104.34,104.39,104.16,104.165,123355,1666281300000
104.16,104.17,103.785,103.88,222536,1666281600000
103.87,104.04,103.8501,103.9,90714,1666281900000
103.88,103.9499,103.71,103.815,119538,1666282200000
103.82,104.045,103.75,103.98,90809,1666282500000
103.97,104.05,103.83,103.94,79485,1666282800000
103.945,103.945,103.8,103.895,105740,1666283100000
103.8801,104.05,103.83,103.95,82358,1666283400000
103.96,104.02,103.93,104.01,74116,1666283700000
104.0,104.235,104.0,104.22,123491,1666284000000
104.23,104.24,104.06,104.19,114003,1666284300000
104.19,104.419,104.19,104.2,137139,1666284600000
104.21,104.2999,104.14,104.26,88769,1666284900000
104.25,104.36,104.197,104.312,110572,1666285200000
104.31,104.335,103.82,103.84,89734,1666285500000
103.82,104.01,103.8,104.01,105327,1666285800000
104.0,104.02,103.83,103.88,59570,1666286100000
103.8655,103.955,103.76,103.83,103404,1666286400000
103.84,104.0499,103.84,103.95,118528,1666286700000
103.9581,104.035,103.84,104.01,76111,1666287000000
104.025,104.11,103.94,103.975,70322,1666287300000
103.99,104.0,103.8,103.8199,74520,1666287600000
103.8199,103.85,103.66,103.68,145978,1666287900000
103.68,103.86,103.6,103.855,154548,1666288200000
103.84,104.01,103.79,103.99,77277,1666288500000
103.98,104.0,103.89,103.96,59939,1666288800000
103.94,103.97,103.77,103.83,66333,1666289100000
103.85,103.88,103.75,103.78,75821,1666289400000
103.77,103.78,103.67,103.7,76733,1666289700000
103.71,103.71,103.49,103.55,108266,1666290000000
103.56,103.6,103.41,103.445,117539,1666290300000
103.44,103.78,103.44,103.76,84543,1666290600000
103.765,103.84,103.71,103.81,118419,1666290900000
103.82,103.88,103.71,103.71,132474,1666291200000
103.73,103.88,103.72,103.78,81283,1666291500000
103.7982,104.05,103.71,104.035,121316,1666291800000
104.035,104.09,103.935,104.005,125483,1666292100000
104.0,104.105,103.98,104.105,101270,1666292400000
104.105,104.38,104.105,104.35,160322,1666292700000
104.3501,104.3699,104.22,104.27,143675,1666293000000
104.265,104.35,104.04,104.08,147403,1666293300000
104.08,104.17,103.945,104.14,136597,1666293600000
104.14,104.24,103.9937,104.205,142203,1666293900000
104.19,104.19,103.705,103.725,143803,1666294200000
103.72,103.91,103.63,103.875,138996,1666294500000
103.85,103.98,103.735,103.87,137501,1666294800000
103.88,104.12,103.81,104.075,212580,1666295100000
104.09,104.37,104.06,104.24,268207,1666295400000
104.24,104.27,103.87,103.94,407592,1666295700000
103.94,103.94,103.9,103.93,2023553,1666296000000
103.98,103.98,103.93,103.96,1659,1666296300000
103.93,103.95,103.93,103.95,1460,1666296600000
104.0,104.0,104.0,104.0,100,1666296900000
103.94,103.94,103.82,103.82,1850,1666297200000
103.82,103.94,103.82,103.89,33562,1666297500000
103.94,103.94,103.94,103.94,100,1666297800000
103.97,103.97,103.97,103.97,200,1666298100000
103.94,103.94,103.9,103.9,1100,1666298400000
103.831,103.831,103.831,103.831,100,1666298700000
103.83,103.83,103.83,103.83,200,1666299000000
103.86,103.86,103.86,103.86,1000,1666299300000
103.86,103.86,103.86,103.86,200,1666299900000
103.87,103.87,103.86,103.86,228,1666300200000
103.9,103.9,103.9,103.9,100,1666300500000
103.92,103.94,103.92,103.94,365,1666300800000
103.8887,103.94,103.8887,103.94,395,1666301100000
103.9197,103.92,103.9197,103.92,1500,1666301400000
103.88,103.88,103.88,103.88,100,1666301700000
103.92,103.94,103.92,103.94,200,1666302000000
103.96,103.96,103.96,103.96,100,1666302300000
103.94,103.94,103.94,103.94,100,1666303800000
103.96,103.97,103.96,103.97,760,1666304100000
103.97,103.97,103.97,103.97,200,1666304700000
