open,high,low,close,volume,datetime
238.34,239.12,238.34,238.83,255009,1666188900000
238.835,239.61,238.8,239.26,194072,1666189200000
239.23,239.36,238.88,239.15,158291,1666189500000
239.2,239.48,238.77,238.92,171736,1666189800000
238.9,239.0145,238.61,238.84,153036,1666190100000
238.81,238.86,238.0,238.195,137597,1666190400000
238.23,238.7,237.99,238.22,158921,1666190700000
238.19,238.54,237.66,237.71,184667,1666191000000
237.695,237.89,237.37,237.7801,160679,1666191300000
237.785,238.1505,237.35,237.55,113304,1666191600000
237.64,238.14,237.59,237.9301,79757,1666191900000
237.97,238.34,237.77,237.89,188028,1666192200000
237.94,238.29,237.73,238.02,114307,1666192500000
238.03,238.14,237.542,237.56,88811,1666192800000
237.55,237.55,236.77,236.88,149200,1666193100000
236.89,237.2,236.52,237.015,147919,1666193400000
236.9901,237.57,236.54,237.53,152847,1666193700000
237.515,237.515,236.77,236.91,121301,1666194000000
236.925,237.27,236.86,237.2,204412,1666194300000
237.2,237.85,237.07,237.6,122006,1666194600000
237.6,237.98,237.3,237.36,210177,1666194900000
237.31,237.4,236.97,237.18,152881,1666195200000
237.15,237.3,236.72,237.02,138245,1666195500000
237.01,237.2724,236.79,237.0,123123,1666195800000
236.99,237.27,236.75,237.2047,94748,1666196100000
237.25,237.31,236.89,237.01,56239,1666196400000
237.0,237.08,236.5,236.66,117255,1666196700000
236.65,237.04,236.555,236.77,124656,1666197000000
236.76,237.03,236.42,236.5,89660,1666197300000
236.5,236.5343,235.75,235.95,229737,1666197600000
235.93,236.02,235.37,235.5,207533,1666197900000
235.49,235.938,235.4484,235.7677,101144,1666198200000
235.74,235.84,235.47,235.715,82344,1666198500000
235.69,235.85,234.5176,234.59,271408,1666198800000
234.6099,235.06,234.29,234.83,178148,1666199100000
234.83,235.07,234.67,234.98,136169,1666199400000
234.99,235.12,234.7703,234.97,133688,1666199700000
234.95,235.25,234.8,235.08,145467,1666200000000
235.1,235.49,235.04,235.1192,127947,1666200300000
235.08,235.34,234.9101,234.975,77582,1666200600000
234.97,235.21,234.7,234.7,91848,1666200900000
234.7001,235.04,234.55,234.9778,94413,1666201200000
234.97,235.08,234.54,234.6199,68332,1666201500000
234.62,235.15,234.51,235.11,76360,1666201800000
235.14,235.29,234.89,235.165,61267,1666202100000
235.13,235.74,234.85,235.555,149020,1666202400000
235.56,236.16,235.35,235.8,132603,1666202700000
235.79,236.06,235.68,235.96,75906,1666203000000
235.98,236.23,235.78,235.82,113262,1666203300000
235.86,236.04,235.76,236.03,55674,1666203600000
236.02,236.24,235.77,236.13,86322,1666203900000
236.14,236.15,235.82,235.99,74940,1666204200000
236.03,236.1,235.64,235.67,99454,1666204500000
235.68,235.83,235.3501,235.46,99574,1666204800000
235.48,235.61,235.1,235.3,138552,1666205100000
235.295,235.32,235.09,235.19,92442,1666205400000
235.19,235.25,234.8,234.82,135134,1666205700000
234.83,235.37,234.675,234.95,203936,1666206000000
234.97,235.33,234.65,235.325,161440,1666206300000
235.34,235.6,235.19,235.37,136550,1666206600000
235.36,236.08,235.31,235.835,158966,1666206900000
235.835,236.0,235.53,235.56,106931,1666207200000
235.54,235.86,235.32,235.48,97228,1666207500000
235.4905,235.63,235.25,235.61,93301,1666207800000
235.66,235.88,235.46,235.63,104860,1666208100000
235.63,235.985,235.61,235.9,114233,1666208400000
235.88,235.98,235.44,235.715,163034,1666208700000
235.71,236.24,235.52,236.2164,243921,1666209000000
236.19,236.64,236.08,236.53,602723,1666209300000
236.51,237.49,236.36,236.94,2556070,1666209600000
236.49,236.9,236.0,236.19,15057,1666209900000
236.48,236.4999,236.13,236.48,20725,1666210200000
236.57,236.57,236.13,236.2,2794,1666210500000
236.47,236.55,236.47,236.5,2935,1666210800000
236.5,236.6465,236.48,236.6465,2489,1666211100000
236.65,236.89,236.53,236.63,9173,1666211400000
236.68,236.69,236.48,236.48,2654,1666211700000
236.14,236.14,236.01,236.01,3216,1666212000000
236.04,236.51,236.04,236.5,5181,1666212300000
236.5,236.51,236.5,236.5,2076,1666212600000
236.23,236.5899,236.21,236.45,3439,1666212900000
236.45,236.65,236.45,236.65,213,1666213200000
236.8,236.8,236.45,236.45,430,1666213500000
236.45,236.55,236.45,236.55,400,1666213800000
236.35,236.35,236.3,236.3,1279,1666214700000
236.4,236.4,236.19,236.19,288,1666215000000
236.37,236.37,236.37,236.37,454,1666215600000
236.48,236.48,236.48,236.48,1100,1666215900000
236.15,236.21,236.0,236.01,7560,1666216500000
235.83,235.83,235.5,235.5,881,1666216800000
235.65,236.3,235.65,236.3,800,1666217100000
235.61,235.61,235.61,235.61,100,1666217400000
236.26,236.4,236.26,236.4,525,1666217700000
236.4099,236.4099,236.4099,236.4099,100,1666218000000
236.37,236.37,236.37,236.37,196,1666218300000
236.35,236.38,236.35,236.38,305,1666218600000
236.03,236.03,236.03,236.03,700,1666218900000
236.13,236.13,236.13,236.13,110,1666219200000
236.0,236.0,236.0,236.0,109,1666219500000
236.01,236.01,235.81,235.81,899,1666219800000
235.66,235.66,235.4,235.55,780,1666220100000
235.54,235.54,235.18,235.18,3276,1666220400000
235.0,235.0,235.0,235.0,300,1666220700000
234.85,234.96,234.85,234.95,1600,1666221300000
234.6,234.6,234.6,234.6,100,1666221600000
234.65,234.65,234.65,234.65,100,1666221900000
234.65,234.78,234.65,234.78,1044,1666222500000
234.59,234.67,234.59,234.67,200,1666222800000
234.7,234.84,234.7,234.84,235,1666223100000
234.73,235.45,234.73,235.04,760,1666223400000
235.0,235.0,234.3,234.3,5132,1666223700000
234.02,234.49,234.02,234.49,843,1666252800000
234.79,234.79,234.5,234.6,457,1666253100000
234.2,234.2,234.01,234.01,1486,1666253400000
234.93,235.05,234.93,235.05,663,1666254000000
234.58,234.61,234.58,234.61,1376,1666254600000
235.0,235.0,234.98,234.98,340,1666254900000
234.81,234.81,234.8,234.8,500,1666255200000
234.99,234.99,234.99,234.99,490,1666257300000
235.19,235.2,235.19,235.2,550,1666258200000
235.27,235.27,235.27,235.27,255,1666258500000
235.23,235.23,235.23,235.23,154,1666258800000
235.47,235.47,235.47,235.47,100,1666259100000
235.58,235.58,235.58,235.58,100,1666259400000
235.55,235.55,235.23,235.3,2523,1666259700000
235.24,235.24,235.24,235.24,1581,1666260000000
235.25,235.31,235.24,235.31,1077,1666260300000
235.34,235.4,235.34,235.4,1069,1666260600000
235.35,235.35,235.35,235.35,500,1666260900000
235.49,235.5,235.49,235.5,752,1666261200000
235.58,235.58,235.58,235.58,259,1666261500000
235.8,235.8,235.8,235.8,500,1666261800000
236.46,236.46,236.46,236.46,185,1666262400000
236.23,236.23,236.23,236.23,200,1666262700000
236.46,237.65,236.46,237.65,2547,1666263000000
237.0,237.0,236.8,236.8,700,1666263300000
237.12,237.98,237.12,237.76,3375,1666263600000
237.89,237.93,237.3,237.3,2201,1666263900000
237.55,237.84,237.55,237.84,932,1666264200000
237.45,237.54,237.45,237.5,2707,1666264500000
237.2,237.2,237.16,237.16,1100,1666264800000
236.92,236.92,236.92,236.92,100,1666265100000
