open,high,low,close,volume,datetime
84.28,84.54,84.27,84.52,83204,1666031700000
84.5101,84.69,84.45,84.65,105242,1666032000000
84.655,84.72,84.55,84.71,55817,1666032300000
84.7001,84.7001,84.44,84.44,51062,1666032600000
84.44,84.52,84.35,84.37,95828,1666032900000
84.36,84.36,83.985,84.01,164533,1666033200000
84.0,84.11,83.94,84.11,114106,1666033500000
84.1,84.19,84.01,84.165,70435,1666033800000
84.16,84.28,84.0,84.1,142668,1666034100000
84.0913,84.35,83.95,84.32,126542,1666034400000
84.32,84.4401,84.21,84.39,167365,1666034700000
84.4,84.54,84.26,84.5,199574,1666035000000
84.495,84.57,84.42,84.46,123786,1666035300000
84.45,84.68,84.41,84.645,264317,1666035600000
84.64,84.64,84.39,84.44,236089,1666035900000
84.46,84.83,84.42,84.74,398659,1666036200000
84.76,84.79,84.455,84.66,831583,1666036500000
84.66,84.86,84.66,84.66,2706688,1666036800000
84.66,84.85,84.66,84.85,7808,1666037100000
84.66,84.66,84.66,84.66,16800,1666037400000
84.66,84.66,84.66,84.66,1900,1666037700000
84.67,84.67,84.67,84.67,100,1666038000000
84.56,84.56,84.56,84.56,100,1666038600000
84.66,84.66,84.5,84.5,12111,1666039200000
84.78,84.78,84.75,84.78,300,1666040100000
84.67,84.77,84.66,84.75,2100,1666040700000
84.79,84.83,84.79,84.83,2743,1666041000000
84.81,84.9,84.8,84.9,891,1666041600000
84.95,84.95,84.95,84.95,102,1666041900000
84.9793,84.98,84.9793,84.98,1501,1666043700000
85.0,85.1,85.0,85.1,3455,1666044000000
85.09,85.09,85.09,85.09,498,1666044900000
85.1,85.1,85.1,85.1,220,1666045200000
85.1,85.1,85.0,85.0,1963,1666045500000
85.17,85.17,85.17,85.17,351,1666045800000
85.15,85.17,85.15,85.17,1047,1666047600000
85.17,85.19,85.17,85.19,1950,1666048200000
85.25,85.25,85.25,85.25,275,1666048500000
85.2,85.27,85.2,85.27,1317,1666048800000
85.26,85.32,85.26,85.32,5667,1666049100000
85.29,85.36,85.29,85.36,2929,1666049700000
85.4,85.4,85.4,85.4,500,1666050000000
85.4,85.4,85.4,85.4,500,1666050300000
85.3,85.3,85.3,85.3,100,1666050600000
85.29,85.5,85.26,85.5,2688,1666050900000
86.68,86.68,86.57,86.57,304,1666080600000
85.81,85.81,85.81,85.81,134,1666083600000
85.9,85.9,85.9,85.9,442,1666084200000
85.89,85.89,85.89,85.89,122,1666084500000
85.93,85.93,85.93,85.93,100,1666085100000
85.78,85.78,85.78,85.78,100,1666085700000
85.89,85.89,85.89,85.89,815,1666086300000
85.79,85.79,85.79,85.79,200,1666086600000
86.3,86.3,86.3,86.3,400,1666087500000
86.59,86.6,86.59,86.6,775,1666088400000
86.4,86.41,86.36,86.36,614,1666090200000
86.31,86.55,86.31,86.5,2154,1666090800000
86.51,87.0,86.51,87.0,6288,1666091400000
86.99,87.0,86.99,87.0,816,1666091700000
86.99,87.1,86.99,87.1,1233,1666092000000
87.0,87.0,86.85,86.92,946,1666092300000
86.95,87.0,86.95,86.99,3213,1666092900000
86.9,87.18,86.9,87.18,2967,1666093200000
87.1,87.1,87.1,87.1,100,1666093800000
87.09,87.09,87.09,87.09,100,1666094700000
87.15,87.4,87.15,87.4,1289,1666095000000
87.35,87.5,87.35,87.5,1393,1666095300000
87.2,87.5,86.96,86.96,6829,1666095600000
87.0,87.0,86.86,86.94,1900,1666095900000
86.99,87.5,86.99,87.1,9777,1666096200000
87.2,87.2,87.1,87.15,1100,1666096500000
87.3,87.3,87.2,87.2,766,1666096800000
87.2,87.2,87.2,87.2,134,1666097100000
87.21,87.48,87.21,87.35,3177,1666097400000
87.35,87.51,87.35,87.5,3998,1666097700000
87.35,87.36,87.35,87.36,500,1666098000000
87.4933,87.4933,87.35,87.35,2538,1666098300000
87.35,87.37,87.35,87.35,3876,1666098600000
87.35,87.41,87.35,87.3522,1200,1666098900000
87.4875,87.4875,87.3567,87.3567,300,1666099200000
87.33,87.35,87.02,87.29,14267,1666099500000
87.31,87.75,86.82,86.88,505941,1666099800000
86.825,87.13,86.3,86.62,156885,1666100100000
86.6155,87.07,86.46,87.01,152464,1666100400000
86.95,87.21,86.44,87.065,175737,1666100700000
87.04,87.35,86.53,86.61,124994,1666101000000
86.64,87.1006,86.6,86.81,162772,1666101300000
86.86,86.92,86.63,86.73,106098,1666101600000
86.72,87.28,86.72,87.2155,117315,1666101900000
87.17,87.21,86.91,87.115,68133,1666102200000
87.09,87.27,86.77,86.895,78164,1666102500000
86.93,86.96,86.61,86.73,61855,1666102800000
86.76,86.91,86.21,86.27,79413,1666103100000
86.245,86.34,86.05,86.151,84942,1666103400000
86.19,86.22,85.72,85.84,115115,1666103700000
85.85,86.3,85.81,86.29,63996,1666104000000
86.29,86.49,86.14,86.42,121304,1666104300000
86.41,86.41,86.05,86.19,73405,1666104600000
86.17,86.18,85.93,86.07,41261,1666104900000
86.11,86.23,85.88,86.19,55502,1666105200000
86.17,86.26,85.6,85.745,108180,1666105500000
85.74,85.93,85.34,85.41,97206,1666105800000
85.39,85.57,85.28,85.375,76244,1666106100000
85.37,85.43,85.05,85.135,83978,1666106400000
85.12,85.23,84.955,85.06,129040,1666106700000
85.03,85.14,84.89,85.05,65521,1666107000000
85.06,85.1,84.635,84.795,83246,1666107300000
84.8,84.98,84.615,84.97,96495,1666107600000
84.97,85.18,84.939,85.13,49222,1666107900000
85.125,85.38,85.0648,85.32,33576,1666108200000
85.29,85.54,85.15,85.51,44820,1666108500000
85.49,85.56,85.43,85.56,71272,1666108800000
85.56,86.03,85.43,86.03,88215,1666109100000
86.0373,86.35,86.0,86.3,94380,1666109400000
86.32,86.4617,86.19,86.33,69724,1666109700000
86.32,86.32,85.8204,85.85,61935,1666110000000
85.82,85.99,85.67,85.89,47737,1666110300000
85.91,86.14,85.82,86.1,37394,1666110600000
86.11,86.54,86.11,86.365,46092,1666110900000
86.36,86.59,86.31,86.34,70106,1666111200000
86.33,86.33,86.14,86.142,42822,1666111500000
86.15,86.27,86.06,86.125,98993,1666111800000
86.14,86.14,85.61,85.6399,68411,1666112100000
85.64,85.715,85.34,85.4,105732,1666112400000
85.4,85.7215,85.37,85.6,35329,1666112700000
85.63,85.91,85.55,85.875,41804,1666113000000
85.87,85.9,85.69,85.7,71948,1666113300000
85.7205,85.78,85.42,85.5785,59066,1666113600000
85.55,85.78,85.55,85.75,33423,1666113900000
85.74,86.03,85.64,86.03,75248,1666114200000
86.03,86.04,85.81,85.855,50655,1666114500000
85.9011,85.94,85.72,85.77,45531,1666114800000
85.75,85.79,85.49,85.74,54766,1666115100000
85.75,85.85,85.69,85.81,55432,1666115400000
85.7902,85.98,85.7752,85.93,47849,1666115700000
85.91,85.97,85.67,85.69,49370,1666116000000
85.66,85.82,85.58,85.69,41049,1666116300000
85.71,85.91,85.71,85.895,29909,1666116600000
85.9,85.93,85.69,85.79,42807,1666116900000
85.82,86.03,85.73,86.0086,32639,1666117200000
86.03,86.15,85.89,86.11,51751,1666117500000
86.11,86.12,85.82,85.86,38951,1666117800000
85.8782,85.9,85.44,85.54,75223,1666118100000
85.55,85.58,85.16,85.17,71211,1666118400000
85.18,85.28,84.95,85.09,84020,1666118700000
85.07,85.22,85.01,85.19,77168,1666119000000
85.18,85.38,85.15,85.34,60539,1666119300000
85.32,85.37,85.01,85.02,79851,1666119600000
85.011,85.21,84.98,85.01,51063,1666119900000
85.04,85.09,84.83,84.87,68902,1666120200000
84.88,85.07,84.8,85.01,59706,1666120500000
85.02,85.2,84.92,85.2,63010,1666120800000
85.17,85.24,85.04,85.2,55944,1666121100000
85.19,85.6,85.15,85.55,84442,1666121400000
85.56,85.5799,85.27,85.38,94528,1666121700000
85.38,85.58,85.32,85.56,114926,1666122000000
85.58,85.58,85.42,85.49,85428,1666122300000
85.48,85.64,85.19,85.2219,185447,1666122600000
85.22,85.31,85.0,85.3,483802,1666122900000
85.29,85.29,85.29,85.29,987279,1666123200000
85.8599,85.86,85.29,85.29,4472,1666123500000
85.29,86.5399,85.29,86.5399,8356,1666123800000
86.51,86.54,86.5,86.5,1920,1666124100000
86.53,86.53,86.4,86.53,2519,1666124400000
86.5,86.65,86.5,86.65,4209,1666124700000
86.65,86.65,86.55,86.59,800,1666125000000
86.61,86.61,86.61,86.61,157,1666125300000
86.7,86.798,85.29,85.29,5816,1666125600000
86.75,86.75,86.65,86.65,1033,1666125900000
86.76,86.76,86.6,86.76,5929,1666126500000
86.61,86.61,86.6,86.6,780,1666127100000
86.7593,86.76,86.7593,86.76,631,1666127400000
86.6,86.6,86.3,86.3,1992,1666127700000
86.32,86.57,86.32,86.57,400,1666128000000
86.58,86.58,86.3133,86.3133,1260,1666128300000
86.58,86.63,86.58,86.6,1850,1666128600000
86.6,86.6,86.6,86.6,292,1666129200000
86.6,86.76,86.6,86.6001,800,1666129500000
86.6024,86.76,86.6024,86.75,827,1666129800000
86.76,86.76,86.76,86.76,100,1666130100000
86.6,86.6,86.6,86.6,100,1666130400000
86.73,86.73,86.73,86.73,100,1666130700000
86.59,86.59,86.59,86.59,100,1666131000000
86.79,86.79,86.79,86.79,100,1666131300000
86.5,86.5,86.5,86.5,9597,1666131600000
86.4,86.4,86.4,86.4,798,1666132800000
86.65,86.65,86.65,86.65,200,1666133400000
86.69,86.69,86.65,86.65,217,1666134300000
86.98,86.98,86.98,86.98,101,1666134600000
86.52,86.52,86.52,86.52,200,1666134900000
86.41,86.41,86.41,86.41,289,1666136100000
86.94,86.94,86.94,86.94,100,1666137300000
86.31,86.31,86.31,86.31,100,1666166400000
85.55,85.55,85.55,85.55,176,1666167000000
85.49,85.5,85.49,85.5,619,1666170300000
85.38,85.49,85.38,85.49,696,1666170900000
85.4,85.4,85.39,85.39,338,1666171200000
85.6,85.9,85.6,85.9,805,1666173000000
85.37,85.37,85.37,85.37,400,1666176000000
85.13,85.13,85.12,85.12,300,1666176300000
85.35,86.05,85.35,86.05,3376,1666177200000
85.78,85.78,85.6,85.6,1504,1666177500000
85.55,85.55,85.0,85.0,4935,1666177800000
84.84,84.84,84.74,84.75,5735,1666178100000
84.52,84.52,84.52,84.52,375,1666179000000
84.65,84.65,84.65,84.65,949,1666180200000
84.66,84.66,84.66,84.66,100,1666180500000
85.077,85.077,85.077,85.077,204,1666180800000
84.53,84.53,84.25,84.25,3334,1666181100000
84.3,84.3,84.19,84.19,1279,1666181400000
84.5346,84.59,84.5346,84.59,300,1666181700000
84.35,84.35,84.34,84.34,631,1666182000000
84.86,84.99,84.39,84.99,3123,1666182600000
84.4,84.4,84.4,84.4,516,1666184400000
84.0194,84.0804,84.0194,84.0804,450,1666185600000
84.07,84.3,84.07,84.2,548,1666185900000
84.31,84.9599,84.09,84.5,266212,1666186200000
84.54,84.7499,84.24,84.34,66410,1666186500000
84.38,84.5,83.76,83.93,82620,1666186800000
83.89,83.94,83.46,83.53,49901,1666187100000
83.54,84.13,83.45,84.0717,243610,1666187400000
84.02,84.19,83.4806,83.52,80453,1666187700000
83.525,83.99,83.3072,83.8201,139463,1666188000000
83.82,84.13,83.78,84.125,122802,1666188300000
84.05,84.4,83.76,84.2427,80336,1666188600000
84.21,84.6399,84.21,84.53,74017,1666188900000
84.53,85.29,84.52,85.19,120664,1666189200000
85.13,85.577,84.98,85.475,81218,1666189500000
85.49,85.76,85.33,85.4,97826,1666189800000
85.35,85.45,85.18,85.37,57989,1666190100000
85.38,85.3954,84.98,85.13,62826,1666190400000
85.14,85.43,85.06,85.16,70087,1666190700000
85.15,85.22,84.96,85.05,47660,1666191000000
85.06,85.06,84.68,84.75,65037,1666191300000
84.74,84.97,84.56,84.67,50586,1666191600000
84.7,85.07,84.695,85.056,67797,1666191900000
85.09,85.4037,85.04,85.19,54401,1666192200000
85.245,85.47,85.17,85.35,32208,1666192500000
85.38,85.43,85.15,85.19,40436,1666192800000
85.17,85.17,84.91,85.02,41987,1666193100000
85.03,85.31,84.9,85.26,66399,1666193400000
85.25,85.3,84.92,85.285,33235,1666193700000
85.29,85.32,85.18,85.26,28783,1666194000000
85.2766,85.46,85.25,85.41,38224,1666194300000
85.4,85.52,85.2901,85.41,66773,1666194600000
85.4,85.42,85.19,85.19,29723,1666194900000
85.19,85.26,84.9218,85.13,64814,1666195200000
85.13,85.16,84.77,84.87,43961,1666195500000
84.86,84.94,84.7,84.72,55792,1666195800000
84.7212,84.75,84.6118,84.73,41317,1666196100000
84.71,84.74,84.51,84.52,32767,1666196400000
84.52,84.53,84.3,84.46,51753,1666196700000
84.39,84.73,84.38,84.64,38343,1666197000000
84.65,84.75,84.59,84.64,38569,1666197300000
84.625,84.63,84.37,84.43,36670,1666197600000
84.45,84.47,84.25,84.34,40119,1666197900000
84.335,84.48,84.31,84.4,22667,1666198200000
84.405,84.4299,84.2277,84.32,25126,1666198500000
84.31,84.37,83.78,83.78,82532,1666198800000
83.7931,84.02,83.72,83.92,50087,1666199100000
83.91,83.95,83.82,83.87,29639,1666199400000
83.8837,83.93,83.79,83.86,39199,1666199700000
83.859,83.98,83.8,83.87,35213,1666200000000
83.89,84.08,83.81,83.8285,37051,1666200300000
83.82,83.93,83.79,83.81,26603,1666200600000
83.82,83.9,83.742,83.76,38270,1666200900000
83.77,83.88,83.69,83.8699,25014,1666201200000
83.84,83.89,83.75,83.75,20788,1666201500000
83.7367,83.875,83.69,83.875,19781,1666201800000
83.91,83.94,83.78,83.94,25626,1666202100000
83.92,84.31,83.83,84.22,64184,1666202400000
84.255,84.51,84.18,84.43,37862,1666202700000
84.4,84.44,84.33,84.39,33186,1666203000000
84.3801,84.58,84.35,84.42,37424,1666203300000
84.41,84.45,84.29,84.39,31938,1666203600000
84.39,84.56,84.39,84.56,16039,1666203900000
84.56,84.62,84.47,84.4847,32279,1666204200000
84.52,84.54,84.39,84.41,26071,1666204500000
84.42,84.45,84.24,84.28,39939,1666204800000
84.32,84.32,84.1701,84.21,23658,1666205100000
84.22,84.23,84.12,84.16,29841,1666205400000
84.16,84.24,84.11,84.1484,49826,1666205700000
84.14,84.31,84.03,84.13,46794,1666206000000
84.14,84.275,84.01,84.26,70046,1666206300000
84.27,84.4099,84.27,84.32,38134,1666206600000
84.32,84.66,84.31,84.48,48748,1666206900000
84.46,84.52,84.3,84.315,24019,1666207200000
84.32,84.4,84.114,84.14,40634,1666207500000
84.14,84.29,84.08,84.29,52778,1666207800000
84.28,84.35,84.17,84.26,47949,1666208100000
84.26,84.41,84.23,84.3,61695,1666208400000
84.31,84.35,84.1,84.18,75734,1666208700000
84.16,84.46,84.05,84.45,172294,1666209000000
84.44,84.53,84.26,84.52,400468,1666209300000
84.47,84.9,84.47,84.9,1809543,1666209600000
84.5,84.56,84.47,84.47,5435,1666209900000
84.47,84.47,84.47,84.47,2714,1666210200000
84.6,84.62,84.6,84.62,900,1666210800000
84.87,84.87,84.87,84.87,110,1666211400000
84.67,84.67,84.67,84.67,200,1666214100000
84.66,84.66,84.66,84.66,300,1666214700000
84.66,84.66,84.66,84.66,300,1666215000000
84.68,84.68,84.68,84.68,117,1666215600000
84.65,84.65,84.65,84.65,940,1666216200000
84.65,84.65,84.6,84.6,3559,1666216500000
84.65,84.65,84.65,84.65,357,1666216800000
84.65,84.65,84.65,84.65,800,1666217100000
84.65,84.65,84.6,84.6,1800,1666219200000
84.6,84.6,84.6,84.6,200,1666219500000
84.6,84.6,84.6,84.6,299,1666219800000
84.55,84.55,84.47,84.55,3009,1666220100000
84.52,84.52,84.45,84.45,1381,1666220400000
84.42,84.42,84.4,84.4,1999,1666220700000
84.37,84.37,84.37,84.37,400,1666221300000
84.35,84.35,84.35,84.35,1405,1666221600000
84.4,84.4,84.4,84.4,187,1666221900000
84.3,84.3,84.3,84.3,1227,1666222200000
84.3,84.3,84.3,84.3,300,1666222800000
84.36,84.36,84.36,84.36,100,1666223100000
84.45,84.45,84.45,84.45,319,1666223400000
83.79,83.79,83.6,83.6,650,1666252800000
83.52,83.52,83.5,83.5,362,1666253400000
83.91,83.91,83.91,83.91,100,1666255500000
83.78,83.79,83.78,83.79,386,1666256700000
83.94,84.0,83.94,84.0,700,1666257300000
84.02,84.02,84.0,84.0,342,1666260000000
83.8,84.12,83.73,84.1,8221,1666260300000
84.1,84.1,84.1,84.1,195,1666261200000
84.28,84.28,84.28,84.28,119,1666262100000
84.51,84.51,84.4,84.51,3056,1666262400000
84.51,84.51,84.47,84.47,1059,1666262700000
84.46,84.46,84.46,84.46,124,1666263000000
84.53,85.1,84.53,85.1,350,1666263600000
85.27,85.27,85.27,85.27,100,1666263900000
85.01,85.1,85.01,85.1,425,1666264200000
84.89,84.9,84.89,84.9,1200,1666264500000
84.8,84.8,84.75,84.75,320,1666265700000
84.6,84.6,84.55,84.55,300,1666266000000
84.68,84.7,84.65,84.7,1590,1666266600000
84.259,84.97,84.259,84.97,400,1666267200000
85.1,85.1,85.1,85.1,100,1666267500000
85.09,85.09,84.87,84.9,9745,1666267800000
85.01,85.56,85.01,85.55,1249,1666268400000
85.54,85.54,85.54,85.54,100,1666269000000
84.54,84.54,84.54,84.54,299,1666269300000
84.57,84.7,84.44,84.44,2162,1666269600000
84.4324,84.4324,84.34,84.3935,372,1666269900000
84.43,84.43,84.43,84.43,100,1666270500000
84.07,84.07,84.0,84.0,750,1666270800000
84.48,84.48,84.48,84.48,100,1666271700000
84.68,85.92,84.3619,85.69,209847,1666272600000
85.72,85.78,84.97,84.98,81706,1666272900000
84.91,85.81,84.865,85.6314,63434,1666273200000
85.64,86.17,85.56,85.808,117328,1666273500000
85.85,86.3809,85.775,85.9,204289,1666273800000
85.89,86.21,85.81,85.83,197012,1666274100000
85.84,86.42,85.77,86.4,170847,1666274400000
86.38,86.7257,86.3414,86.55,235011,1666274700000
86.57,87.04,86.57,86.93,257616,1666275000000
86.94,87.37,86.68,87.37,141908,1666275300000
87.34,87.45,87.0901,87.23,101154,1666275600000
87.25,87.54,87.1,87.51,128311,1666275900000
87.53,87.6,87.0,87.0589,206336,1666276200000
87.06,87.21,86.96,87.18,154259,1666276500000
87.22,87.26,86.87,87.03,158728,1666276800000
87.04,87.11,86.95,87.075,139002,1666277100000
87.05,87.3,86.79,86.79,109849,1666277400000
86.79,87.15,86.7,87.0,224157,1666277700000
87.01,87.03,86.41,86.445,99283,1666278000000
86.42,86.6,86.34,86.57,99532,1666278300000
86.575,86.8227,86.515,86.67,155202,1666278600000
86.66,86.69,86.41,86.46,78051,1666278900000
86.47,86.81,86.41,86.63,123034,1666279200000
86.6194,86.72,86.15,86.26,170592,1666279500000
86.25,86.49,86.22,86.365,142715,1666279800000
86.375,86.69,86.305,86.47,155125,1666280100000
86.485,86.71,86.48,86.57,119524,1666280400000
86.59,86.657,86.33,86.58,122074,1666280700000
86.6,86.75,86.48,86.6,216597,1666281000000
86.585,86.72,86.29,86.47,127715,1666281300000
86.46,86.58,86.145,86.18,158751,1666281600000
86.16,86.2,85.8,85.88,115213,1666281900000
85.88,86.04,85.79,85.9398,121806,1666282200000
85.9,86.19,85.88,85.96,63248,1666282500000
85.96,85.96,85.53,85.63,64018,1666282800000
85.64,85.64,85.3504,85.5,27034,1666283100000
85.46,85.7,85.42,85.485,49359,1666283400000
85.5,85.59,85.32,85.32,32740,1666283700000
85.32,85.43,85.24,85.3,31061,1666284000000
85.3,85.31,84.99,85.21,48333,1666284300000
85.23,85.27,85.05,85.15,28155,1666284600000
85.14,85.23,85.02,85.23,25823,1666284900000
85.235,85.35,85.074,85.29,31804,1666285200000
85.27,85.28,84.67,84.82,53665,1666285500000
84.8,85.1161,84.73,84.97,44354,1666285800000
84.99,85.01,84.84,84.9099,24406,1666286100000
84.89,85.11,84.83,84.89,46989,1666286400000
84.89,84.96,84.83,84.9,32952,1666286700000
84.895,84.9,84.69,84.7,34663,1666287000000
84.7,84.86,84.66,84.74,27692,1666287300000
84.72,84.7893,84.54,84.73,37280,1666287600000
84.7,84.75,84.35,84.35,54526,1666287900000
84.31,84.5,84.25,84.41,43815,1666288200000
84.4,84.52,84.3006,84.51,37072,1666288500000
84.51,84.51,84.38,84.43,29567,1666288800000
84.42,84.51,84.1364,84.2,41943,1666289100000
84.23,84.28,84.09,84.135,30496,1666289400000
84.14,84.37,84.11,84.3165,32016,1666289700000
84.33,84.36,84.16,84.19,30566,1666290000000
84.22,84.24,84.09,84.16,35503,1666290300000
84.12,84.46,84.09,84.44,39300,1666290600000
84.44,84.54,84.34,84.37,36074,1666290900000
84.38,84.38,84.09,84.0961,47995,1666291200000
84.09,84.21,84.01,84.052,58448,1666291500000
84.07,84.3,84.0,84.28,74658,1666291800000
84.27,84.595,84.24,84.43,70590,1666292100000
84.43,84.72,84.43,84.58,61984,1666292400000
84.56,84.89,84.55,84.8,53521,1666292700000
84.82,84.83,84.59,84.775,40724,1666293000000
84.77,84.79,84.545,84.6,65443,1666293300000
84.63,84.66,84.46,84.57,52724,1666293600000
84.56,84.64,84.4,84.52,58946,1666293900000
84.52,84.55,84.29,84.38,73245,1666294200000
84.37,84.54,84.3244,84.37,76836,1666294500000
84.36,84.62,84.31,84.59,66182,1666294800000
84.58,84.67,84.44,84.66,97813,1666295100000
84.68,84.96,84.62,84.9033,146892,1666295400000
84.9,84.95,84.75,84.76,361403,1666295700000
84.78,85.56,84.78,84.78,1112970,1666296000000
85.05,85.05,84.78,84.78,415,1666296300000
84.88,84.88,84.78,84.87,2297,1666296600000
84.78,84.78,84.78,84.78,2000,1666296900000
84.78,85.0,84.78,84.78,8499,1666297200000
84.78,84.78,84.78,84.78,1000,1666297500000
84.203,84.61,84.2024,84.61,1315,1666298700000
84.89,84.89,84.89,84.89,100,1666299300000
84.9809,84.9809,84.9809,84.9809,100,1666299600000
84.6,84.6,84.6,84.6,242,1666300200000
84.4,84.4,84.4,84.4,100,1666300500000
84.78,85.0,84.78,85.0,3766,1666302000000
84.27,84.28,84.27,84.28,489,1666305900000
84.35,84.35,84.33,84.33,300,1666306500000
84.01,84.01,84.01,84.01,200,1666307100000
83.92,84.0,83.92,84.0,407,1666308300000
84.62,84.62,84.62,84.62,250,1666309200000
84.3,84.3,84.3,84.3,250,1666339500000
84.12,84.12,84.12,84.12,200,1666342200000
84.05,84.06,84.05,84.06,200,1666343400000
84.2,84.2,84.2,84.2,200,1666346400000
84.16,84.16,83.76,83.76,14984,1666350000000
83.85,83.85,83.84,83.84,1031,1666350600000
83.99,83.99,83.99,83.99,454,1666351200000
84.19,84.19,84.15,84.15,200,1666351500000
84.09,84.09,84.09,84.09,130,1666352400000
83.71,83.71,83.71,83.71,100,1666353300000
84.569,84.569,83.04,83.43,321,1666353600000
83.49,83.49,83.49,83.49,100,1666353900000
83.5,83.57,83.5,83.55,1211,1666354200000
83.5,84.78,83.19,83.19,2254,1666354500000
83.17,83.29,83.13,83.29,1171,1666354800000
83.0107,83.05,83.0,83.05,3100,1666355100000
83.0501,83.0501,83.05,83.05,483,1666355400000
83.16,83.36,83.16,83.36,625,1666356000000
83.25,83.25,83.25,83.25,160,1666356600000
83.35,83.36,83.35,83.36,221,1666356900000
83.63,84.5,83.63,84.5,1312,1666357200000
83.92,84.63,83.92,84.63,2066,1666357500000
84.31,84.31,84.3,84.3,471,1666357800000
84.71,84.74,84.02,84.02,2019,1666358100000
84.71,84.74,83.38,83.68,10635,1666358700000
83.67,84.1659,83.26,83.44,516294,1666359000000
83.44,84.1,83.16,83.84,62026,1666359300000
83.88,83.88,83.04,83.73,141837,1666359600000
83.73,84.31,83.39,83.59,169050,1666359900000
