open,high,low,close,volume,datetime
134.995,135.25,134.81,134.9749,71306,1666019400000
134.975,135.17,134.71,134.92,49400,1666019700000
134.9,135.595,134.81,135.585,71116,1666020000000
135.6,136.02,135.55,135.92,60427,1666020300000
135.9298,136.02,135.71,135.9,68107,1666020600000
135.9,135.93,135.63,135.705,59449,1666020900000
135.71,136.0,135.66,135.94,96415,1666021200000
135.95,135.967,135.52,135.75,48534,1666021500000
135.75,135.82,135.39,135.7305,67264,1666021800000
135.7355,135.7355,135.39,135.405,40813,1666022100000
135.43,135.61,135.16,135.21,50759,1666022400000
135.18,135.4898,135.18,135.4142,41897,1666022700000
135.42,135.44,134.99,135.32,33468,1666023000000
135.35,135.46,135.17,135.21,26640,1666023300000
135.2,135.39,135.04,135.36,29869,1666023600000
135.375,135.6375,135.32,135.585,36055,1666023900000
135.62,135.8,135.55,135.748,19521,1666024200000
135.7265,135.76,135.55,135.65,18639,1666024500000
135.61,135.62,135.15,135.26,28569,1666024800000
135.26,135.37,134.99,135.29,39994,1666025100000
135.3,135.57,135.22,135.54,21357,1666025400000
135.54,135.54,135.2001,135.31,22323,1666025700000
135.3,135.37,135.01,135.12,31420,1666026000000
135.0966,135.54,135.0966,135.45,17177,1666026300000
135.43,135.6,135.34,135.46,30032,1666026600000
135.49,135.7,135.4,135.43,14529,1666026900000
135.43,135.9,135.39,135.84,25094,1666027200000
135.84,135.85,135.65,135.835,32366,1666027500000
135.84,136.01,135.77,136.01,47080,1666027800000
136.04,136.42,136.04,136.42,56315,1666028100000
136.42,136.67,136.37,136.601,86829,1666028400000
136.63,137.0,136.6001,136.986,83696,1666028700000
136.99,137.15,136.9365,137.085,60082,1666029000000
137.06,137.07,136.38,136.38,99921,1666029300000
136.38,136.6497,136.27,136.4299,46593,1666029600000
136.3767,136.43,136.22,136.38,25652,1666029900000
136.38,136.5274,136.18,136.305,62057,1666030200000
136.285,136.645,136.25,136.645,52565,1666030500000
136.65,136.75,136.48,136.655,33992,1666030800000
136.67,136.725,136.385,136.7,43196,1666031100000
